strain,stress_MPa,elastic_strain,plastic_strain
0.00393,286.8104522154458,0.003923535598022515,6.464401977485448e-06
0.00394,287.524368017057,0.003933301888058235,6.698111941765179e-06
0.00395,288.23772490050976,0.003943060532154716,6.939467845284292e-06
0.00396,288.95050696111934,0.003952811312737611,7.1886872623893455e-06
0.0039700000000000004,289.66269794169307,0.003962554007410302,7.445992589698823e-06
0.00398,290.37428122923654,0.003972288388908844,7.711611091155632e-06
0.0039900000000000005,291.08523985186514,0.003982014225059715,7.985774940285836e-06
0.004,291.79555647593475,0.003991731278740558,8.26872125944244e-06
0.0040100000000000005,292.50521340340697,0.004001439307844145,8.560692155855538e-06
0.00402,293.2141925694608,0.004011138065245702,8.861934754298036e-06
0.004030000000000001,293.922475540371,0.004020827298773885,9.172701226115368e-06
0.00404,294.6300435116618,0.004030506751185524,9.493248814476142e-06
0.004050000000000001,295.33687730655754,0.004040176160144426,9.823839855574792e-06
0.00406,296.0429573747415,0.004049835258204398,1.016474179560238e-05
0.004070000000000001,296.74826379144156,0.004059483772796738,1.0516227203262625e-05
0.00408,297.4527762568563,0.004069121426222384,1.0878573777616321e-05
0.004090000000000001,298.15647409593953,0.004078747935648968,1.1252064351032973e-05
0.0041,298.8593362585585,0.004088363013112975,1.163698688702499e-05
0.00411,299.56134132004115,0.0040979663655272384,1.2033634472761491e-05
0.00412,300.26246748212975,0.004107557694693977,1.244230530602318e-05
0.00413,300.96269257435506,0.004117136697323599,1.2863302676401414e-05
0.0041400000000000005,301.6619940558493,0.0041267030650594975,1.3296934940502936e-05
0.00415,302.36034901760956,0.004136256484509023,1.374351549097725e-05
0.0041600000000000005,303.0577341852311,0.004145796637280863,1.420336271913767e-05
0.00417,303.7541259221216,0.0041553232000290236,1.467679997097654e-05
0.0041800000000000006,304.44950023321405,0.004164835844503612,1.5164155496388138e-05
0.00419,305.143832769189,0.004174334237608605,1.566576239139545e-05
0.004200000000000001,305.8370988312221,0.004183818041466786,1.6181958533214268e-05
